,RESPOND_ID,EXAMIN_BEGIN_DE,SEX,AGE,INCOME,SEOUL,GYEONGGI,BUSAN,CHUNGNAM,CHUNGBUK,GYEONGNAM,GYEONGBUK,JEONNAM,JEONBUK,GANGWAN,JEJU,Total,Lodgement,Food,Transport,Shopping,Activity,Etc,Company,Per_Diem,Married,AREA_강원도,AREA_경기도,AREA_경상남도,AREA_경상북도,AREA_광주광역시,AREA_대구광역시,AREA_대전광역시,AREA_부산광역시,AREA_서울특별시,AREA_울산광역시,AREA_인천광역시,AREA_전라남도,AREA_전라북도,AREA_제주도,AREA_충청남도(세종시 포함),AREA_충청북도,Children_미혼,Children_신혼기(자녀 없음),Children_자녀 독립(막내 결혼),Children_자녀 성인(막내 대학),Children_자녀 성장(막내 중고생),Children_자녀 유아&성장(막내 입학전~초등생),Occupation_경영/관리/전문직,Occupation_기능/숙련/일반작업직,Occupation_기타/무직,Occupation_대학/대학원생,Occupation_사무/기술직,Occupation_자영업,Occupation_전업주부,Occupation_판매/서비스직,dbscan_cluster,kmeans_cluster
854,53341766,20240722,1,50,1,2,1,2,3,2,2,2,3,4,4,4,10,3,7,3,1,1,1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1
855,53322184,20240722,1,40,1,3,3,3,3,3,2,2,4,4,3,3,10,1,3,5,1,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,1
856,53375373,20240722,1,40,1,3,3,2,3,1,3,1,3,2,4,1,10,5,5,1,1,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,1
857,53326639,20240722,1,40,1,5,4,4,1,1,1,1,4,4,4,1,30,7,10,10,1,5,1,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34,1
858,53325803,20240722,0,40,1,3,2,4,2,4,4,2,1,1,1,2,10,5,3,1,1,1,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,1
859,53327735,20240722,0,50,1,4,4,4,4,4,4,3,3,3,4,3,10,1,5,5,1,5,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66,1
860,53333826,20240722,1,20,0,3,3,3,3,3,3,3,3,3,3,3,20,7,5,5,1,3,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60,0
861,53334383,20240722,0,50,1,4,5,1,4,3,3,4,4,4,5,3,40,10,10,10,10,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,1
862,53337040,20240722,0,40,1,1,4,3,5,5,4,1,3,3,4,1,10,3,3,5,1,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64,0
863,53350231,20240722,1,40,1,3,3,3,3,3,2,2,3,4,3,2,10,5,3,1,1,1,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1
864,53356558,20240722,1,40,1,3,3,3,3,3,3,3,4,3,3,2,30,10,1,1,10,7,1,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1
865,53361919,20240722,1,50,1,2,3,3,3,2,3,3,4,3,4,4,30,10,5,5,5,5,3,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,1
866,53362886,20240722,1,30,0,2,2,2,2,2,2,2,2,2,2,2,10,10,1,1,1,1,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
867,53363485,20240722,1,50,1,5,3,5,4,4,2,2,4,4,2,1,10,3,5,1,1,1,1,4,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1
868,53366352,20240722,0,40,1,3,3,3,3,2,3,3,3,3,4,2,40,10,10,1,1,10,1,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45,1
869,53371895,20240722,1,40,0,1,1,4,1,1,1,1,1,1,4,1,10,1,1,5,1,1,1,2,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,0
870,53375038,20240722,1,20,1,3,3,4,3,3,4,3,4,4,4,4,40,10,10,5,1,3,5,2,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,0
871,53375145,20240722,1,50,1,4,4,2,4,3,2,2,3,4,3,2,10,1,3,5,1,1,1,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1
872,53322931,20240729,0,50,1,3,3,3,2,1,3,3,4,4,4,2,30,10,5,5,1,10,1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1
873,53362180,20240729,0,50,1,3,3,3,3,3,3,3,3,3,3,3,30,7,10,5,5,1,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
874,53350373,20240729,0,50,1,3,3,3,1,1,1,1,1,1,3,1,20,10,3,3,1,1,1,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1
875,53352739,20240729,0,50,1,3,3,5,4,3,5,5,3,4,5,5,40,10,3,10,10,5,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
876,53365639,20240729,0,50,0,1,1,1,1,1,1,1,1,1,3,2,10,1,10,1,1,1,1,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,0
877,53347759,20240729,0,40,1,3,3,3,3,4,3,2,2,3,3,3,10,1,1,5,1,1,1,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1
878,53350901,20240729,0,40,1,3,3,4,3,3,3,3,3,3,2,3,10,3,3,1,1,1,1,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1
879,53323205,20240729,0,40,1,3,4,3,3,3,3,3,3,3,4,5,40,10,10,10,1,5,1,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34,1
880,53371380,20240729,0,30,0,3,3,3,3,3,3,3,3,3,3,3,40,10,10,10,10,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,0
881,53356202,20240729,0,30,0,3,5,4,1,1,1,1,1,1,5,3,20,5,7,1,1,1,1,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,1
882,53362020,20240729,0,30,1,3,3,3,3,3,3,4,4,3,5,2,20,10,5,1,1,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0
883,53355024,20240729,0,20,0,2,2,5,3,2,5,3,2,4,5,5,20,7,10,7,1,1,1,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0
884,53358576,20240729,1,50,1,1,1,4,4,4,3,3,5,3,4,1,10,7,1,7,1,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1
885,53344105,20240729,1,50,1,3,5,3,3,3,4,4,4,3,5,3,40,10,10,5,1,5,1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,1
886,53365872,20240729,1,50,1,3,4,3,4,4,4,4,4,4,3,3,40,10,10,5,5,5,5,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
887,53328410,20240729,1,40,0,3,3,4,2,4,2,4,4,2,2,1,10,1,1,1,1,1,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50,0
888,53334759,20240729,1,40,1,3,2,3,3,3,1,1,2,3,5,2,20,5,5,3,1,1,1,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1
889,382842,20240729,0,40,1,3,3,3,4,3,3,4,3,3,3,3,20,1,10,10,1,1,1,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
890,452010,20240729,1,20,1,3,3,3,3,3,3,3,3,3,3,5,20,3,3,3,3,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,0
891,53331258,20240729,0,40,0,3,3,4,3,3,3,3,4,4,4,4,10,5,7,1,1,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,0
892,53334820,20240729,1,40,1,4,3,4,3,3,3,3,3,3,4,3,20,10,7,3,1,1,1,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1
893,53339004,20240729,1,30,0,1,1,1,1,1,3,1,1,1,3,1,20,7,1,1,1,5,1,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1
894,53346660,20240729,1,50,1,3,3,2,2,2,2,2,2,3,3,3,10,3,7,1,1,1,1,4,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,1
895,53358954,20240729,0,50,1,2,1,3,3,3,3,4,3,2,5,5,10,7,5,1,1,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,1
896,53361435,20240729,0,30,0,3,3,3,3,3,3,3,3,3,3,3,10,3,5,1,1,1,1,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0
897,53361510,20240729,0,50,0,3,3,4,4,4,3,3,3,3,3,4,10,1,10,3,1,1,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,0
898,53365430,20240729,0,50,0,3,3,4,2,3,4,4,3,3,4,5,20,5,5,5,1,5,1,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,1
899,53371137,20240729,1,50,1,2,2,3,3,3,3,3,4,3,2,1,10,5,5,1,3,1,1,3,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,1
900,53373608,20240729,0,50,1,4,4,3,3,4,4,4,5,4,4,4,30,10,10,1,1,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,1
901,53374786,20240729,1,50,0,4,4,2,2,3,3,4,4,3,3,2,20,3,10,3,1,1,1,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,1
902,53322999,20240805,0,50,0,3,3,4,3,3,3,3,4,3,3,2,30,10,10,1,1,1,5,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,1
903,53362920,20240805,0,40,1,4,4,2,1,3,3,3,3,2,3,3,20,1,1,1,1,1,10,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,1
904,53354338,20240805,0,30,1,1,3,4,2,1,3,2,3,4,3,2,40,10,10,10,1,1,5,4,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,1
905,53351409,20240805,0,20,1,1,1,5,1,1,4,1,1,1,5,5,10,3,3,1,1,1,1,2,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0
906,53327531,20240805,1,50,1,1,1,3,2,2,3,1,3,4,4,2,20,10,10,1,1,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48,1
907,53349001,20240805,1,40,1,3,3,3,3,3,2,2,3,3,4,2,30,1,10,1,1,1,1,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1
908,53335124,20240805,1,40,1,1,3,3,3,3,3,3,3,3,4,2,20,10,10,1,1,1,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
909,53325645,20240805,1,40,1,2,1,4,5,3,1,2,2,2,5,3,10,5,5,1,1,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,1
910,53351184,20240805,1,40,1,3,4,5,2,4,3,4,2,3,5,2,10,7,3,1,1,3,1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1
911,53341474,20240805,1,40,0,3,3,4,3,2,4,3,3,4,4,2,10,1,5,1,1,1,1,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,0
912,470184,20240805,0,20,1,5,3,5,3,3,3,4,1,1,4,5,40,10,10,5,10,5,1,3,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,0
913,53325478,20240805,1,30,1,4,3,4,3,3,4,3,4,3,3,2,40,10,10,5,1,5,1,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,1
914,53326718,20240805,0,40,1,3,3,5,3,3,3,3,3,3,3,4,40,10,10,10,10,5,10,4,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,1
915,53326750,20240805,1,50,1,3,3,3,3,3,3,3,3,3,3,3,10,5,3,1,1,1,1,3,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,1
916,53327912,20240805,1,30,1,3,4,3,3,3,2,2,1,1,2,4,10,1,7,3,1,1,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,1
917,53329286,20240805,0,20,1,3,3,4,3,3,3,3,4,4,3,5,10,5,5,1,1,1,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
918,53333829,20240805,0,40,1,3,3,5,3,3,3,3,3,3,4,5,10,5,1,3,1,1,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1
919,53333891,20240805,1,50,1,1,4,2,3,3,2,2,4,4,3,2,20,7,7,1,1,1,1,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
920,53333896,20240805,0,50,1,2,3,3,2,3,1,4,5,3,3,2,40,7,10,10,1,5,7,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1
921,53336728,20240805,1,50,1,3,3,3,3,3,3,3,3,3,3,3,10,1,7,1,1,1,1,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,1
922,53340870,20240805,1,40,0,3,4,4,4,4,4,4,4,4,4,4,10,1,1,1,1,1,1,5,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,1
923,53344708,20240805,1,50,1,3,3,3,3,3,3,4,3,3,4,2,30,10,10,1,1,1,5,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,1
924,53350529,20240805,0,40,1,3,3,3,4,3,4,3,4,3,3,5,20,5,5,5,1,1,1,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
925,53353549,20240805,0,50,1,2,3,2,3,3,3,3,3,3,4,2,20,10,7,3,1,1,1,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,1
926,53361346,20240805,1,50,1,4,4,1,1,4,4,2,1,1,2,3,10,1,7,3,1,1,1,5,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1
